rate_est,rate_true,beta_g_est,beta_g_true,noise,trials
0.6244791091699254,0.5,0.25064133574107694,-1,0.1,1200
0.5229135122922438,0.5,0.3162407900430436,-0.5,0.1,12
0.64926123850666,0.5,0.1951940554163269,-0.5,0.1,120
0.6130757994790967,0.5,0.3513011432490338,-0.5,0.1,1200
0.672890828544626,0.5,0.5496576797785026,0,0.1,12
0.6525493501977405,0.5,0.4826135933355817,0,0.1,120
0.5990054436239873,0.5,0.5463105469793754,0,0.1,1200
0.5228007672681384,0.5,0.7594922655227804,0.5,0.1,12
0.6433379972896321,0.5,0.5729797780221674,0.5,0.1,120
0.6124186005916421,0.5,0.6544149606079458,0.5,0.1,1200
0.38375928243171087,0.5,0.6456626110115176,1,0.1,12
0.6204251797749909,0.5,0.5374572978213393,1,0.1,120
0.6232974335354384,0.5,0.7109718404065417,1,0.1,1200
0.5106396305168713,0.5,0.5887786538896945,5,0.1,12
0.6006232081969677,0.5,0.9285639291740541,5,0.1,120
0.6112365277804694,0.5,0.979005107065441,5,0.1,1200
0.8307146260019874,0.5,0.6303079295484562,10,0.1,12
0.5816997257452833,0.5,0.9074021897186563,10,0.1,120
0.6087371044259405,0.5,0.9871072503749021,10,0.1,1200
0.5574119637478352,1,0.4242310822509347,-10,0.1,12
0.6970319224513163,1,0.06438897901645135,-10,0.1,120
0.6756724599556019,1,0.011200536762722486,-10,0.1,1200
0.6301389985123006,1,0.46321754438974944,-5,0.1,12
0.6555588656692178,1,0.07935464282936332,-5,0.1,120
0.7272614637027972,1,0.01118095423062577,-5,0.1,1200
0.7420199995276267,1,0.5540092766340292,-1,0.1,12
0.6898948022465028,1,0.3463039287560005,-1,0.1,120
0.6826323604839344,1,0.289345211655106,-1,0.1,1200
0.6824175808570422,1,0.44167619932008134,-0.5,0.1,12
0.7235082513837816,1,0.36850911032108896,-0.5,0.1,120
0.6963904286047513,1,0.3835452078362639,-0.5,0.1,1200
0.7328214201310089,1,0.5941551766912835,0,0.1,12
0.6675802309699909,1,0.38306682665374087,0,0.1,120
0.737338947182636,1,0.4797158619108481,0,0.1,1200
0.5662659078504194,1,0.5971774559107151,0.5,0.1,12
0.7371183810524164,1,0.571460320798519,0.5,0.1,120
0.71468219024207,1,0.6185396485399638,0.5,0.1,1200
0.6707710952002335,1,0.6050526581363502,1,0.1,12
0.6172809170683233,1,0.6429574302585077,1,0.1,120
0.7084804374565722,1,0.7283892105037684,1,0.1,1200
0.6170212590104135,1,0.5666646376756329,5,0.1,12
0.7382160397893934,1,0.8920317482515557,5,0.1,120
0.6931759707939467,1,0.9866890244347125,5,0.1,1200
0.6868979241051621,1,0.657636301847356,10,0.1,12
0.6338608434670532,1,0.9211477764989608,10,0.1,120
0.6860223839297994,1,0.9892820629871003,10,0.1,1200
0.7894008292433544,3,0.28060108960914554,-10,0.1,12
0.8454905325473095,3,0.04752139260938447,-10,0.1,120
0.8963246530251591,3,0.004304556424682301,-10,0.1,1200
0.7506189088988878,3,0.44342514876322,-5,0.1,12
0.8663290106220569,3,0.042333571020346926,-5,0.1,120
0.9109795243046681,3,0.020012052412014224,-5,0.1,1200
0.7463088356855831,3,0.49569077411875373,-1,0.1,12
0.8702547818858051,3,0.4288443418974114,-1,0.1,120
0.9190842425661888,3,0.3238727650118081,-1,0.1,1200
0.7334811914740261,3,0.3968646620512659,-0.5,0.1,12
0.9152253332779448,3,0.3098707287868904,-0.5,0.1,120
0.9329754961681164,3,0.4131020928001473,-0.5,0.1,1200
0.8507492515923715,3,0.5178204990319938,0,0.1,12
0.92378164940488,3,0.5330294088848982,0,0.1,120
0.9328015497696889,3,0.5674183750069745,0,0.1,1200
0.6915684377095834,3,0.6153330301869734,0.5,0.1,12
0.9249659907247246,3,0.6109194138616484,0.5,0.1,120
0.9263355737792948,3,0.617593116540436,0.5,0.1,1200
0.8390778803471547,3,0.6040813289749067,1,0.1,12
0.9074264153705752,3,0.6361501727513024,1,0.1,120
0.9247332245785426,3,0.6657687809966659,1,0.1,1200
0.836295646438445,3,0.6242772665110885,5,0.1,12
0.8419295074469586,3,0.9551743838239293,5,0.1,120
0.899115042940872,3,0.9823589772622512,5,0.1,1200
0.7361353494403117,3,0.6831956584290464,10,0.1,12
0.8240227521136596,3,0.934169402599273,10,0.1,120
0.8967265502833033,3,0.9959452413212985,10,0.1,1200
0.6913111538496992,5,0.24759098118327122,-10,0.1,12
0.844656014349707,5,0.0504910093419296,-10,0.1,120
0.9374942783850087,5,0.002387610917414459,-10,0.1,1200
0.7517595892425832,5,0.24394777687934988,-5,0.1,12
0.9134802573491793,5,0.1278054559049271,-5,0.1,120
0.9481705111789233,5,0.0588019026310791,-5,0.1,1200
0.8542583799550172,5,0.5241459010266217,-1,0.1,12
0.9588397979902931,5,0.5117291988085214,-1,0.1,120
0.9646901847843903,5,0.4628409029958211,-1,0.1,1200
0.778712872475767,5,0.3692942306075025,-0.5,0.1,12
0.9389305241214531,5,0.43376385765540293,-0.5,0.1,120
0.9641892527181358,5,0.46140344804316885,-0.5,0.1,1200
0.8481149881492132,5,0.5671413641099458,0,0.1,12
0.9445802094170099,5,0.4745629569980871,0,0.1,120
0.9584161672681795,5,0.47602147728340555,0,0.1,1200
0.8490706762813606,5,0.43852543622742685,0.5,0.1,12
0.9523116857264069,5,0.4630950550167431,0.5,0.1,120
0.961815234308002,5,0.5005528284343639,0.5,0.1,1200
0.79581961263254275,5,0.47469991067088935,1,0.1,12
0.9505424846212417,5,0.5705646760227251,1,0.1,120
0.9569497309701982,5,0.5457495133427928,1,0.1,1200
0.725539693350494,5,0.7123435161618135,5,0.1,12
0.9161263346544627,5,0.9009657395306239,5,0.1,120
0.9401250239754605,5,0.9357191142763293,5,0.1,1200
0.7822924083058926,5,0.7231726276967105,10,0.1,12
0.9140622780683171,5,0.9761052612717078,10,0.1,120
0.9257618342423355,5,0.9966043166579033,10,0.1,1200
0.4816004175112816,-5,0.24560967950233883,-10,0.2,12
0.21707275571559162,-5,0.061497059330189466,-10,0.2,120
0.12527318248075198,-5,0.0065616307187472776,-10,0.2,1200
0.257674308711186,-5,0.3100986121077512,-5,0.2,12
0.09371244636350445,-5,0.15604953080952616,-5,0.2,120
0.10715275633221183,-5,0.08370802584121713,-5,0.2,1200
0.2607262902611134,-5,0.4510005152876355,-1,0.2,12
0.07764943627872997,-5,0.5701819171915042,-1,0.2,120
0.06322904719969227,-5,0.44451054246088206,-1,0.2,1200
0.21389183112866578,-5,0.39282711733398074,-0.5,0.2,12
0.13826612476536995,-5,0.4689970468628857,-0.5,0.2,120
0.05986008988373798,-5,0.4780681741526592,-0.5,0.2,1200
0.1998293606476556,-5,0.4396626511457746,0,0.2,12
0.06853173264957271,-5,0.5524279961286344,0,0.2,120
0.07174812930276017,-5,0.5061234777096885,0,0.2,1200
0.2560150725174555,-5,0.2979453022389521,0.5,0.2,12
0.06912573124645947,-5,0.47153565140804093,0.5,0.2,120
0.07202468858106857,-5,0.4852948372710044,0.5,0.2,1200
0.23256820772327533,-5,0.3469046375513711,1,0.2,12
0.08493443085910772,-5,0.45662490401971095,1,0.2,120
0.0736184194448341,-5,0.5675093860116073,1,0.2,1200
0.385659649337573,-5,0.6812509767769006,5,0.2,12
0.12155896815934011,-5,0.9222366209303962,5,0.2,120
0.10025157428758194,-5,0.8943420022841848,5,0.2,1200
0.21954987802972117,-5,0.6377733810396027,10,0.2,12
0.1782583898191571,-5,0.9482166978763852,10,0.2,120
0.1228608284264265,-5,0.99465237766634,10,0.2,1200
0.26087284949253026,-3,0.31644150725062004,-10,0.2,12
0.18572687884052685,-3,0.06572777778124228,-10,0.2,120
0.1644209637843196,-3,0.007420597407832022,-10,0.2,1200
0.3837005257511379,-3,0.3102431410809249,-5,0.2,12
0.2111322201435046,-3,0.05891740212367841,-5,0.2,120
0.13540120642936013,-3,0.022508068467128464,-5,0.2,1200
0.14759086386734252,-3,0.5156091293675917,-1,0.2,12
0.1162489302822857,-3,0.3978232303045848,-1,0.2,120
0.10198243087604855,-3,0.38593154602467133,-1,0.2,1200
0.2106160056883158,-3,0.43986957132029036,-0.5,0.2,12
0.11633178602237541,-3,0.49072530794346064,-0.5,0.2,120
0.1051302084605842,-3,0.4225907187354883,-0.5,0.2,1200
0.1928279290565995,-3,0.6160818924135156,0,0.2,12
0.13121529040176177,-3,0.520623072433167,0,0.2,120
0.10508193934325001,-3,0.4813203411845048,0,0.2,1200
0.21323232072029474,-3,0.3982058805123423,0.5,0.2,12
0.14754937940432716,-3,0.4977622014495647,0.5,0.2,120
0.10291403726311142,-3,0.5370343821028316,0.5,0.2,1200
0.16095437347114963,-3,0.6160688797178107,1,0.2,12
0.10412327288300456,-3,0.685425035796148,1,0.2,120
0.09274008718958153,-3,0.622877135028948,1,0.2,1200
0.35341058297526473,-3,0.7108062831972944,5,0.2,12
0.18435633632200507,-3,0.9215714047248496,5,0.2,120
0.1318669119258241,-3,0.9730617435445466,5,0.2,1200
0.36329148763656594,-3,0.7185184366906828,10,0.2,12
0.2377088873112099,-3,0.9560572179280069,10,0.2,120
0.13166764779110743,-3,0.9946305919286602,10,0.2,1200
0.37364473900163214,-1,0.34772651372927404,-10,0.2,12
0.35937180468285357,-1,0.07501862933711594,-10,0.2,120
0.3216320342821505,-1,0.011620993183476331,-10,0.2,1200
0.37402663213619974,-1,0.40193035956272805,-5,0.2,12
0.34529923760741976,-1,0.066449766782021,-5,0.2,120
0.31348777135906714,-1,0.016916147980949068,-5,0.2,1200
0.4323237341713219,-1,0.6038483081391145,-1,0.2,12
0.3313419319688652,-1,0.300701718197141,-1,0.2,120
0.2902323217280857,-1,0.3123939917141174,-1,0.2,1200
0.3708598870821051,-1,0.3909351795853223,-0.5,0.2,12
0.3451410238240415,-1,0.4531947050623047,-0.5,0.2,120
0.2838646058472556,-1,0.3827483291698149,-0.5,0.2,1200
0.31297257063741085,-1,0.6248136967283169,0,0.2,12
0.3105770631800401,-1,0.41819343333941134,0,0.2,120
0.28839064125398756,-1,0.5159757578620431,0,0.2,1200
0.32744679061304266,-1,0.41947828002031656,0.5,0.2,12
0.32803453600171806,-1,0.6039263047410295,0.5,0.2,120
0.30748290988547505,-1,0.6148726062081933,0.5,0.2,1200
0.49973238655821667,-1,0.5726014772521054,1,0.2,12
0.3111552441864527,-1,0.7902288833053335,1,0.2,120
0.29232439662142157,-1,0.709641645803495,1,0.2,1200
0.35906309152906973,-1,0.7096317093826393,5,0.2,12
0.36861136797938454,-1,0.9257369642728313,5,0.2,120
0.3051971326669618,-1,0.9894187707458557,5,0.2,1200
0.4848756575142918,-1,0.6001559271411134,10,0.2,12
0.2924725413977031,-1,0.9318323740354669,10,0.2,120
0.30432227123054384,-1,0.9884251995695468,10,0.2,1200
0.43488920363955624,-0.5,0.3514852247304845,-10,0.2,12
0.42705000770201523,-0.5,0.0849533081414132,-10,0.2,120
0.3900223400441749,-0.5,0.012450924235831539,-10,0.2,1200
0.4997944727464728,-0.5,0.35766214752836345,-5,0.2,12
0.2951746014568407,-0.5,0.05366575170344143,-5,0.2,120
0.38360454009376704,-0.5,0.016319860563234794,-5,0.2,1200
0.37893091957004954,-0.5,0.42029723225454485,-1,0.2,12
0.3747856954347434,-0.5,0.23145742898499083,-1,0.2,120
0.40709967797068486,-0.5,0.27800101509138614,-1,0.2,1200
0.3719000034929702,-0.5,0.3461661988535022,-0.5,0.2,12
0.4396312895284713,-0.5,0.4076319059305812,-0.5,0.2,120
0.39986901665447894,-0.5,0.34766150746540214,-0.5,0.2,1200
0.42958119972243275,-0.5,0.5912792250603153,0,0.2,12
0.37231442395144393,-0.5,0.5363888422586995,0,0.2,120
0.4016550670781682,-0.5,0.5107912711887709,0,0.2,1200
0.37306053949739876,-0.5,0.397847302478949,0.5,0.2,12
0.31260842106252124,-0.5,0.562072077869394,0.5,0.2,120
0.41667734134963125,-0.5,0.6470758788645993,0.5,0.2,1200
0.602763994521346,-0.5,0.6144582626207169,1,0.2,12
0.39945108545394237,-0.5,0.8030704056395701,1,0.2,120
0.37217689257481446,-0.5,0.7243207558120626,1,0.2,1200
0.39900602424993803,-0.5,0.727097172971646,5,0.2,12
0.3013919581134547,-0.5,0.9153281407816231,5,0.2,120
0.4227239093174442,-0.5,0.9766057038601037,5,0.2,1200
0.36529917144941904,-0.5,0.7173225802670068,10,0.2,12
0.42938759848116026,-0.5,0.9175320260987235,10,0.2,120
0.42639098567492956,-0.5,0.985501719524747,10,0.2,1200
0.4217205249597222,0,0.39990132640732307,-10,0.2,12
0.5133632054831123,0,0.07469819058860985,-10,0.2,120
0.5072906261252241,0,0.014895340637255066,-10,0.2,1200
0.7709472130176739,0,0.3482168392276456,-5,0.2,12
0.5513753554965566,0,0.09055253464029425,-5,0.2,120
0.4761733168760228,0,0.01803968552391294,-5,0.2,1200
0.3813694959158475,0,0.4785446864266585,-1,0.2,12
0.5917320218634873,0,0.27024862462793525,-1,0.2,120
0.5084982449961748,0,0.3190349178776966,-1,0.2,1200
0.4878409458705815,0,0.4235692397272035,-0.5,0.2,12
0.45183073396522105,0,0.4047830517517307,-0.5,0.2,120
0.523382910105363,0,0.4007964499997663,-0.5,0.2,1200
0.49343912559907593,0,0.5716940603483802,0,0.2,12
0.5042767283328728,0,0.6004423530157257,0,0.2,120
0.4754714400005353,0,0.5250212325090967,0,0.2,1200
0.44122389877866136,0,0.5011336945323766,0.5,0.2,12
0.5430972493727443,0,0.5893828572377384,0.5,0.2,120
0.5040337701953526,0,0.613712578933987,0.5,0.2,1200
0.36745147011105167,0,0.5333663056133496,1,0.2,12
0.5796023151009057,0,0.7751924221538368,1,0.2,120
0.5217246086637035,0,0.7549741537552771,1,0.2,1200
0.4219251910374152,0,0.7032547681197215,5,0.2,12
0.4870922573741219,0,0.9180567588752009,5,0.2,120
0.4812515330095613,0,0.9839958000852788,5,0.2,1200
0.3807510158318151,0,0.6843559426886257,10,0.2,12
0.46844515156004535,0,0.9288168115106097,10,0.2,120
0.4926657036632338,0,0.9860730237110549,10,0.2,1200
0.7236697088051313,0.5,0.2846079101824683,-10,0.2,12
0.5181197748901838,0.5,0.09165755891869841,-10,0.2,120
0.6215100315908787,0.5,0.012160865097862968,-10,0.2,1200
0.380036584098256,0.5,0.4323775854295191,-5,0.2,12
0.6038600012859898,0.5,0.06270700351492234,-5,0.2,120
0.6276100398115786,0.5,0.01628629874909397,-5,0.2,1200
0.6280180339795532,0.5,0.41816789668674403,-1,0.2,12
0.6879651907303848,0.5,0.33235072708272617,-1,0.2,120
0.6057434406283496,0.5,0.27197214663198216,-1,0.2,1200
0.5704703722840132,0.5,0.5116614829777947,-0.5,0.2,12
0.5319528917524555,0.5,0.508426971230585,-0.5,0.2,120
0.5986500847588068,0.5,0.3815699524041596,-0.5,0.2,1200
0.4344851274840442,0.5,0.5925294763390785,0,0.2,12
0.664002249310346,0.5,0.4295516689988588,0,0.2,120
0.6106057739798835,0.5,0.4695843157838305,0,0.2,1200
0.5426164081718641,0.5,0.6385665090981427,0.5,0.2,12
0.5911784451086273,0.5,0.6917506083577253,0.5,0.2,120
0.6015403541281553,0.5,0.6294262444927373,0.5,0.2,1200
0.7956329455477412,0.5,0.49465145265199156,1,0.2,12
0.5813013924823034,0.5,0.7300169107500507,1,0.2,120
0.6104205237955218,0.5,0.7347407260472855,1,0.2,1200
0.6747627015314214,0.5,0.5666507098225908,5,0.2,12
0.5813788552509563,0.5,0.9298029277091967,5,0.2,120
0.5911109488979526,0.5,0.9869628125480946,5,0.2,1200
0.6172014706796467,0.5,0.5739019148403994,10,0.2,12
0.6068076227010523,0.5,0.9132559246297955,10,0.2,120
0.6060852933918289,0.5,0.9863316597262697,10,0.2,1200
0.558590774075022,1,0.41631558972949073,-10,0.2,12
0.6537918791757418,1,0.07448095197752991,-10,0.2,120
0.6824207119487279,1,0.011090490292090395,-10,0.2,1200
0.6896394278566681,1,0.26019254961843313,-5,0.2,12
0.6412580931370582,1,0.07439342239854123,-5,0.2,120
0.7212462841839404,1,0.018196309824414406,-5,0.2,1200
0.7705887973863875,1,0.3655057749349599,-1,0.2,12
0.6078303577358164,1,0.284649231109115,-1,0.2,120
0.7176411486033861,1,0.2635354456347534,-1,0.2,1200
0.6844000431671227,1,0.4986987954517071,-0.5,0.2,12
0.6366472830417478,1,0.5088146025967453,-0.5,0.2,120
0.72057248393948,1,0.39216859559762607,-0.5,0.2,1200
0.6997911888514401,1,0.4201746910157512,0,0.2,12
0.6697208570718196,1,0.41558326195520956,0,0.2,120
0.7064466850972068,1,0.49517855562084995,0,0.2,1200
0.6937921243666861,1,0.5578899502292295,0.5,0.2,12
0.747330521976794,1,0.5946535809797748,0.5,0.2,120
0.685097509214536,1,0.6278906079988886,0.5,0.2,1200
0.8474055638180513,1,0.46227611098688237,1,0.2,12
0.68070994937288265,1,0.5576366672061883,1,0.2,120
0.7047204540399934,1,0.7230299771223333,1,0.2,1200
0.7391299361353959,1,0.5558116987369889,5,0.2,12
0.6092995872813712,1,0.9197011162184343,5,0.2,120
0.6875710897721622,1,0.9828341296001977,5,0.2,1200
0.6153898547864821,1,0.5724353258273513,10,0.2,12
0.6753949556254167,1,0.9174509065703299,10,0.2,120
0.6982265340258047,1,0.985866200247105,10,0.2,1200
0.6165973323298111,3,0.2063660107336792,-10,0.2,12
0.7553358842982891,3,0.07282930448277103,-10,0.2,120
0.8383252656016994,3,0.007729400070449718,-10,0.2,1200
0.6819637809656279,3,0.2313583528235067,-5,0.2,12
0.8545430233893021,3,0.05923679309237319,-5,0.2,120
0.8545386225689238,3,0.026968182069636963,-5,0.2,1200
0.6789990327923489,3,0.44411989839704624,-1,0.2,12
0.8941687750867061,3,0.3838645610608585,-1,0.2,120
0.8948243309346798,3,0.3641844137800981,-1,0.2,1200
0.8486220853311187,3,0.5266304957989659,-0.5,0.2,12
0.8649482448311276,3,0.4049590296581046,-0.5,0.2,120
0.9046014239137586,3,0.44489670510405877,-0.5,0.2,1200
0.7365025805352483,3,0.4362883558121153,0,0.2,12
0.8700322192066706,3,0.5328306151060426,0,0.2,120
0.9157415082166069,3,0.5253145519061537,0,0.2,1200
0.6722665116520761,3,0.5719680919655704,0.5,0.2,12
0.9103137577388501,3,0.5678976962868504,0.5,0.2,120
0.8837682249576786,3,0.5453870423859054,0.5,0.2,1200
0.8505313612811973,3,0.47805619724783555,1,0.2,12
0.9134104865990151,3,0.726910653990607,1,0.2,120
0.9024159299553212,3,0.6702305471544855,1,0.2,1200
0.7319844715982167,3,0.6202931047465281,5,0.2,12
0.8261166881372384,3,0.964670588512627,5,0.2,120
0.8728760513308839,3,0.9722237672223091,5,0.2,1200
0.6657165609855538,3,0.7588499294603834,10,0.2,12
0.8760199884186972,3,0.963884527819354,10,0.2,120
0.8563181311506912,3,0.9946331047215969,10,0.2,1200
0.7506494899666799,5,0.2633489452844014,-10,0.2,12
0.8411069729610648,5,0.05072889607229721,-10,0.2,120
0.877990633893258,5,0.005318408585584627,-10,0.2,1200
0.6722013941809641,5,0.3925954747724318,-5,0.2,12
0.8592559042390584,5,0.15073893959031853,-5,0.2,120
0.893360941868319,5,0.10607737922560433,-5,0.2,1200
0.7893394911184081,5,0.6097577642354748,-1,0.2,12
0.9298969243819782,5,0.47358897236295766,-1,0.2,120
0.937905913222043,5,0.46328728452388035,-1,0.2,1200
0.8397924883688327,5,0.6056937200390125,-0.5,0.2,12
0.92255083993633,5,0.5114136402220327,-0.5,0.2,120
0.9406860946939,5,0.47646106102906416,-0.5,0.2,1200
0.84172532862595,5,0.42105087898289756,0,0.2,12
0.9290324118218306,5,0.5582744888764776,0,0.2,120
0.9417206750397785,5,0.49555231997869803,0,0.2,1200
0.8558419916078535,5,0.47626993515291643,0.5,0.2,12
0.9310330637657637,5,0.4691831703672463,0.5,0.2,120
0.9458020148401526,5,0.5134667571185627,0.5,0.2,1200
0.7378960701172548,5,0.48736242874449587,1,0.2,12
0.9007703902388905,5,0.5714908966012097,1,0.2,120
0.9408458513558782,5,0.5421792968712178,1,0.2,1200
0.7990451286099363,5,0.6453808009445446,5,0.2,12
0.8656323358523214,5,0.8408776758624468,5,0.2,120
0.9023544338791498,5,0.8921801784090548,5,0.2,1200
0.7486107103948885,5,0.6282609779164688,10,0.2,12
0.8389391822463862,5,0.9551177319371787,10,0.2,120
0.9109171979997397,5,0.996640824747265,10,0.2,1200
0.3752999552701446,-5,0.3488674671852117,-10,0.30000000000000004,12
0.1969166394174759,-5,0.06033743648496585,-10,0.30000000000000004,120
0.17252512083352547,-5,0.007394210364350105,-10,0.30000000000000004,1200
0.2109150093912992,-5,0.5627095251728982,-5,0.30000000000000004,12
0.15558408670269466,-5,0.23915437997676378,-5,0.30000000000000004,120
0.13011300578589746,-5,0.13681866354999792,-5,0.30000000000000004,1200
0.2530352269844055,-5,0.4711021218641638,-1,0.30000000000000004,12
0.14286267032293254,-5,0.3930718221096608,-1,0.30000000000000004,120
0.0763932561593486,-5,0.5081813107200471,-1,0.30000000000000004,1200
0.2641910142800402,-5,0.5496619288257556,-0.5,0.30000000000000004,12
0.09921605108577077,-5,0.5344312939423549,-0.5,0.30000000000000004,120
0.08001034194561404,-5,0.4937625430349978,-0.5,0.30000000000000004,1200
0.15605066109718288,-5,0.5698235304474716,0,0.30000000000000004,12
0.1255651069153648,-5,0.4127299142833898,0,0.30000000000000004,120
0.08714929549635587,-5,0.4874399178819619,0,0.30000000000000004,1200
0.16112459214576705,-5,0.5842313143521957,0.5,0.30000000000000004,12
0.0778893639647175,-5,0.5974504233601738,0.5,0.30000000000000004,120
0.11714714843917808,-5,0.4832459059823711,0.5,0.30000000000000004,1200
0.2044644268537471,-5,0.5713184733854215,1,0.30000000000000004,12
0.1370230716122738,-5,0.43758145581278807,1,0.30000000000000004,120
0.09878319345666373,-5,0.5541267534472456,1,0.30000000000000004,1200
0.3148737739085518,-5,0.6284570076947245,5,0.30000000000000004,12
0.1547997890827335,-5,0.8449593959875079,5,0.30000000000000004,120
0.1366131945186181,-5,0.8634868678952266,5,0.30000000000000004,1200
0.30554177838991703,-5,0.6186064991606881,10,0.30000000000000004,12
0.2194639670082249,-5,0.9463156599888647,10,0.30000000000000004,120
0.1461569331348727,-5,0.9943970921855829,10,0.30000000000000004,1200
0.2568422093934283,-3,0.324690334915484,-10,0.30000000000000004,12
0.19484190810642155,-3,0.055074196106347784,-10,0.30000000000000004,120
0.218558484085953,-3,0.00831949183179835,-10,0.30000000000000004,1200
