rate_est,rate_true,beta_g_est,beta_g_true,noise,trials
0.5349206119242351,-0.5,0.7190201901362233,5,0.4,12
0.45603603649423724,-0.5,0.9144752433213292,5,0.4,120
0.4148683423450312,-0.5,0.9751980978087696,5,0.4,1200
0.41774923809584413,-0.5,0.7662945330612444,10,0.4,12
0.46779342383806977,-0.5,0.913862414181011,10,0.4,120
0.4267484860134645,-0.5,0.986674493035106,10,0.4,1200
0.43184171176844577,0,0.40328666144546493,-10,0.4,12
0.4730898593178622,0,0.08210861693187699,-10,0.4,120
0.5196042692070871,0,0.01233509361834959,-10,0.4,1200
0.5008494598150247,0,0.3492248231324427,-5,0.4,12
0.45774946545199496,0,0.08505890671198485,-5,0.4,120
0.48741181688225,0,0.013624996355761997,-5,0.4,1200
0.4973246556253141,0,0.4987636306679733,-1,0.4,12
0.4915975897348001,0,0.3780324339219077,-1,0.4,120
0.4984816564395583,0,0.2855843813935935,-1,0.4,1200
0.6183357824317919,0,0.44666571406874445,-0.5,0.4,12
0.5868158845646625,0,0.27575363498287725,-0.5,0.4,120
0.4946996378622041,0,0.35478782634236683,-0.5,0.4,1200
0.6444639433055102,0,0.37630428374784297,0,0.4,12
0.45980879217478593,0,0.5084474081784892,0,0.4,120
0.5236142105050062,0,0.49520561306492583,0,0.4,1200
0.5146502743255931,0,0.6231919331203418,0.5,0.4,12
0.5228033289983102,0,0.5432123981313567,0.5,0.4,120
0.46939825026200854,0,0.5789331129789795,0.5,0.4,1200
0.625515452403715,0,0.5861809672175061,1,0.4,12
0.49034745638886185,0,0.7396038110124993,1,0.4,120
0.48953594248662247,0,0.7155578235717323,1,0.4,1200
0.5381762590752944,0,0.6962018566180653,5,0.4,12
0.4565635285585081,0,0.9150222997732536,5,0.4,120
0.4998826139635472,0,0.9801608939080968,5,0.4,1200
0.5466660714307405,0,0.6448988944623226,10,0.4,12
0.4939273851152344,0,0.9190831718262611,10,0.4,120
0.4853817004034858,0,0.9860473941894605,10,0.4,1200
0.46061786867479726,0.5,0.27435268324795786,-10,0.4,12
0.547224628232669,0.5,0.07412532236089425,-10,0.4,120
0.5620436897126823,0.5,0.01390820308729946,-10,0.4,1200
0.5764628812104525,0.5,0.29682256546919705,-5,0.4,12
0.5612947580058413,0.5,0.0785970485890024,-5,0.4,120
0.5438236456031967,0.5,0.01989180516217956,-5,0.4,1200
0.6576945754437779,0.5,0.2791712215340489,-1,0.4,12
0.5279620699204316,0.5,0.31565388315751897,-1,0.4,120
0.5805465019737241,0.5,0.24950561231745338,-1,0.4,1200
0.5668136846690143,0.5,0.5943423809365437,-0.5,0.4,12
0.6273931050409853,0.5,0.39063214753821623,-0.5,0.4,120
0.571998662773313,0.5,0.3583891464928713,-0.5,0.4,1200
0.688886269889213,0.5,0.5523704745107556,0,0.4,12
0.6222993226346597,0.5,0.5586112442118375,0,0.4,120
0.6056512617859393,0.5,0.48925764116819886,0,0.4,1200
0.5857742319926257,0.5,0.6669854820607366,0.5,0.4,12
0.5408284123134712,0.5,0.560515000584862,0.5,0.4,120
0.5788982154735797,0.5,0.6540534629467497,0.5,0.4,1200
0.4549256585691865,0.5,0.6382922101783848,1,0.4,12
0.5346812418650624,0.5,0.6618098672539003,1,0.4,120
0.5891686462194031,0.5,0.7038799743840483,1,0.4,1200
0.3770027185826783,0.5,0.6837651282083256,5,0.4,12
0.5584547508927233,0.5,0.9140696968823145,5,0.4,120
0.5525573482039554,0.5,0.9816247027322264,5,0.4,1200
0.6682287243036976,0.5,0.7055697861248147,10,0.4,12
0.5863191511529395,0.5,0.9300584912221189,10,0.4,120
0.606397287480236,0.5,0.9863837045946384,10,0.4,1200
0.6221354755510211,1,0.3967067960403128,-10,0.4,12
0.5672395043697435,1,0.09136767844042692,-10,0.4,120
0.6344045329141841,1,0.011704138387943562,-10,0.4,1200
0.7739282538081246,1,0.3522147306874822,-5,0.4,12
0.5932374167254251,1,0.075638676509411,-5,0.4,120
0.6577221764762633,1,0.01975736928362657,-5,0.4,1200
0.5799059914888225,1,0.41040565131441653,-1,0.4,12
0.707706261757827,1,0.2317138868004206,-1,0.4,120
0.6660454579668307,1,0.28780611057172484,-1,0.4,1200
0.6321359069094452,1,0.5378508668286079,-0.5,0.4,12
0.6404561219194361,1,0.3255609764507074,-0.5,0.4,120
0.6376002573866234,1,0.3793225219108309,-0.5,0.4,1200
0.44446688459619665,1,0.4248330891998484,0,0.4,12
0.6834354345298386,1,0.54545697218907,0,0.4,120
0.668212851253557,1,0.46751874003843336,0,0.4,1200
0.7975820454398933,1,0.4666330657613631,0.5,0.4,12
0.7118040758235363,1,0.5444864377568202,0.5,0.4,120
0.6509399680043106,1,0.5654007002848032,0.5,0.4,1200
0.6187277207037543,1,0.4937545344115711,1,0.4,12
0.660837101496793,1,0.6325010783305126,1,0.4,120
0.6661740725615057,1,0.6981983033837353,1,0.4,1200
0.4994743390763741,1,0.6502664913605554,5,0.4,12
0.6469137998875977,1,0.9086150541823376,5,0.4,120
0.628100094835751,1,0.9728435384438748,5,0.4,1200
0.46691324340151663,1,0.679475008356694,10,0.4,12
0.6079382512864321,1,0.9294926421139914,10,0.4,120
0.6496911891824831,1,0.9881755584119641,10,0.4,1200
0.7298414319148085,3,0.40239700115409177,-10,0.4,12
0.738221218811016,3,0.06227380277594863,-10,0.4,120
0.7476811227723765,3,0.009807845671420517,-10,0.4,1200
0.5066951582171,3,0.4110722967876489,-5,0.4,12
0.7556203640445841,3,0.07586641555024258,-5,0.4,120
0.7557344874667454,3,0.04716678517996579,-5,0.4,1200
0.7683782287763588,3,0.6460418832498497,-1,0.4,12
0.8922272208544775,3,0.3063549817466999,-1,0.4,120
0.831313134966405,3,0.4210695940239842,-1,0.4,1200
0.8422104887422183,3,0.4417006978723657,-0.5,0.4,12
0.8239049430702476,3,0.40215641260141205,-0.5,0.4,120
0.8352035856347881,3,0.44357388367026396,-0.5,0.4,1200
0.49125306982795985,3,0.5912870193741403,0,0.4,12
0.840563169276098,3,0.47424844494840657,0,0.4,120
0.8400631323773413,3,0.5317225717803082,0,0.4,1200
0.7981410895077296,3,0.531450128121971,0.5,0.4,12
0.7921185745690336,3,0.672117768853765,0.5,0.4,120
0.8288111052856091,3,0.5260626680278552,0.5,0.4,1200
0.7441396923553087,3,0.46807279079595715,1,0.4,12
0.8126333409657771,3,0.44349961828686635,1,0.4,120
0.8453127277767056,3,0.5909064687974531,1,0.4,1200
0.4928574726501607,3,0.658217645747853,5,0.4,12
0.7467506771114966,3,0.9005886526474776,5,0.4,120
0.7922547132792255,3,0.9588225979000045,5,0.4,1200
0.7372856659519904,3,0.6806258338479372,10,0.4,12
0.7300806439563418,3,0.9113023262444179,10,0.4,120
0.7526049006585206,3,0.9903655095191891,10,0.4,1200
0.7358893453595916,5,0.31427352935634256,-10,0.4,12
0.7542109624230638,5,0.04818035141884167,-10,0.4,120
0.7957441101920963,5,0.010113140011685734,-10,0.4,1200
0.7115256496966175,5,0.35763803396036686,-5,0.4,12
0.7910097502601611,5,0.2695617987303273,-5,0.4,120
0.8014552237770887,5,0.15386966614397213,-5,0.4,1200
0.7306080063436844,5,0.40316642161452926,-1,0.4,12
0.8773803586580157,5,0.46940988929485106,-1,0.4,120
0.8861792545433202,5,0.469166274433536,-1,0.4,1200
0.7418277296763167,5,0.4529146036288876,-0.5,0.4,12
0.8218826493467479,5,0.46730544572243654,-0.5,0.4,120
0.8729159748044134,5,0.4847698978350231,-0.5,0.4,1200
0.6131453691822232,5,0.36385634892462854,0,0.4,12
0.8374422687996822,5,0.5488736816762966,0,0.4,120
0.8835387534810811,5,0.5056034997382147,0,0.4,1200
0.6124519722300132,5,0.7308233626535107,0.5,0.4,12
0.8847019074122239,5,0.51975875709845,0.5,0.4,120
0.8828680421244187,5,0.5084445272720725,0.5,0.4,1200
0.760347734262727,5,0.3330878410053499,1,0.4,12
0.8910536496994859,5,0.5545392710899444,1,0.4,120
0.8826628115063359,5,0.532199685578097,1,0.4,1200
0.6799555390168075,5,0.6802339031752599,5,0.4,12
0.7747942733379637,5,0.8184126808222216,5,0.4,120
0.8070687925580152,5,0.846760656275144,5,0.4,1200
0.6002436071700867,5,0.7163825384094579,10,0.4,12
0.7322348116527981,5,0.9553942509372556,10,0.4,120
0.7821107615798493,5,0.9922698133378787,10,0.4,1200
0.37561880807434983,-5,0.3453348997626364,-10,0.5,12
0.30098027416212314,-5,0.0742466563809422,-10,0.5,120
0.22594073444618282,-5,0.008123442498514214,-10,0.5,1200
0.30653697294394056,-5,0.40349934463051024,-5,0.5,12
0.20353470750116182,-5,0.19631927177694533,-5,0.5,120
0.2263260691618262,-5,0.19337078422615342,-5,0.5,1200
0.5380279517308367,-5,0.6993350368415129,-1,0.5,12
0.2186986715979475,-5,0.527987075922624,-1,0.5,120
0.14828075888762712,-5,0.46397866147666694,-1,0.5,1200
0.26545917765685473,-5,0.5891338628800282,-0.5,0.5,12
0.16869286377754739,-5,0.5043762719279504,-0.5,0.5,120
0.17653096025299067,-5,0.47148588374240674,-0.5,0.5,1200
0.15547738957111848,-5,0.4243453943749469,0,0.5,12
0.20004961034664487,-5,0.5126746325061966,0,0.5,120
0.14927837469724714,-5,0.501621055756858,0,0.5,1200
0.2697526593841937,-5,0.6146510551904776,0.5,0.5,12
0.0844217728432395,-5,0.5274628833823561,0.5,0.5,120
0.1583117001642615,-5,0.5043891367286183,0.5,0.5,1200
0.19836438869605638,-5,0.49811236429534095,1,0.5,12
0.2266272102120807,-5,0.48854987454675536,1,0.5,120
0.14694377458421035,-5,0.49154136977372326,1,0.5,1200
0.44813172380639993,-5,0.5842967919497455,5,0.5,12
0.27800231246311863,-5,0.8076998370069326,5,0.5,120
0.22681311720491257,-5,0.7978492739889457,5,0.5,1200
0.2064050637984341,-5,0.7034719514008778,10,0.5,12
0.3227588268229826,-5,0.9324475906582824,10,0.5,120
0.28198794758602497,-5,0.9853256700689375,10,0.5,1200
0.2659106658084635,-3,0.43438763265879865,-10,0.5,12
0.29256642819883716,-3,0.06293915478683342,-10,0.5,120
0.3046575554642251,-3,0.010560363717918698,-10,0.5,1200
0.3735193555412952,-3,0.3469757491982203,-5,0.5,12
0.3354741003779634,-3,0.1886072663632743,-5,0.5,120
0.2671329453048448,-3,0.04174940273673151,-5,0.5,1200
0.31317180538828465,-3,0.3494706356862413,-1,0.5,12
0.2558780842132748,-3,0.47395021923281216,-1,0.5,120
0.2047218095388938,-3,0.40184298101913707,-1,0.5,1200
0.322409817571223,-3,0.544212137153572,-0.5,0.5,12
0.23445102974575177,-3,0.3959496281020883,-0.5,0.5,120
0.22938581057066382,-3,0.46756928356522576,-0.5,0.5,1200
0.3783707545905755,-3,0.5584915834777116,0,0.5,12
0.25601203813022655,-3,0.4974622421439103,0,0.5,120
0.20587168154499114,-3,0.5105740877041188,0,0.5,1200
0.3307713528262471,-3,0.38907335434465773,0.5,0.5,12
0.21764370041698067,-3,0.5953369114700915,0.5,0.5,120
0.22395470207126955,-3,0.5429949793273742,0.5,0.5,1200
0.42373566594399276,-3,0.700936249924802,1,0.5,12
0.18651322907258025,-3,0.5889759938095149,1,0.5,120
0.2245744272633513,-3,0.5812570588741091,1,0.5,1200
0.35833822011498345,-3,0.6763868398872386,5,0.5,12
0.3563511179011498,-3,0.8864744414155339,5,0.5,120
0.2536531228983765,-3,0.9648778435236101,5,0.5,1200
0.38287501759332365,-3,0.691112678436905,10,0.5,12
0.29795301331776297,-3,0.9363252060006109,10,0.5,120
0.27544981025000953,-3,0.9896474924112509,10,0.5,1200
0.37209363113525684,-1,0.3911028285369448,-10,0.5,12
0.3984409493002286,-1,0.07441891478666882,-10,0.5,120
0.4238401244774238,-1,0.012499009467043125,-10,0.5,1200
0.3003190149369055,-1,0.28753881853953883,-5,0.5,12
0.36126209486501415,-1,0.12231817578773121,-5,0.5,120
0.3699139674362635,-1,0.02468973872709273,-5,0.5,1200
0.43418124942612923,-1,0.5008490003490595,-1,0.5,12
0.38262388760028015,-1,0.30459902756251706,-1,0.5,120
0.3590646799327583,-1,0.25224440096465917,-1,0.5,1200
0.40779234451454155,-1,0.6756187508623255,-0.5,0.5,12
0.37433659959247473,-1,0.31006524517163825,-0.5,0.5,120
0.3397619320298515,-1,0.4065663378126048,-0.5,0.5,1200
0.5004206239898753,-1,0.49580616264397576,0,0.5,12
0.42883197586697025,-1,0.36927064390731806,0,0.5,120
0.31518278870577837,-1,0.49097073830665017,0,0.5,1200
0.43636134417034134,-1,0.42257506370457637,0.5,0.5,12
0.31300780253318655,-1,0.5380014358811969,0.5,0.5,120
0.3481400839045586,-1,0.5587330722560347,0.5,0.5,1200
0.3714287238042567,-1,0.5670353634286535,1,0.5,12
0.3334518865792346,-1,0.67650358126359,1,0.5,120
0.34587939776667426,-1,0.7158754795600546,1,0.5,1200
0.47389959691614625,-1,0.6830934964141702,5,0.5,12
0.36743026730779665,-1,0.9081409418216877,5,0.5,120
0.4030867823263036,-1,0.9760523210797432,5,0.5,1200
0.33265055295867574,-1,0.7305666846140995,10,0.5,12
0.36075576074448595,-1,0.9452304610210907,10,0.5,120
0.3860772390947645,-1,0.9862903727026797,10,0.5,1200
0.375969202895616,-0.5,0.4288821086281092,-10,0.5,12
0.4309084564150164,-0.5,0.08761978302834335,-10,0.5,120
0.44654697553035,-0.5,0.01288169868612087,-10,0.5,1200
0.32926431260601846,-0.5,0.2584817370418564,-5,0.5,12
0.42756502663699525,-0.5,0.08271550995038256,-5,0.5,120
0.4289080764456032,-0.5,0.02126861141312453,-5,0.5,1200
0.2204384757018231,-0.5,0.3487524298997372,-1,0.5,12
0.48264313468710385,-0.5,0.1443214117241494,-1,0.5,120
0.41329839810524643,-0.5,0.25948945633990717,-1,0.5,1200
0.38210901388461427,-0.5,0.5703087990654586,-0.5,0.5,12
0.44982623752536444,-0.5,0.3475315549936939,-0.5,0.5,120
0.44169631809586224,-0.5,0.33771375447266383,-0.5,0.5,1200
0.6092987303380665,-0.5,0.43116218586523297,0,0.5,12
0.39487593684534306,-0.5,0.5050485426001708,0,0.5,120
0.41311400409648946,-0.5,0.4918894712137441,0,0.5,1200
0.5053400689590619,-0.5,0.5910016545498867,0.5,0.5,12
0.39421418285001086,-0.5,0.5894647581379207,0.5,0.5,120
0.4172296682044884,-0.5,0.6175601520261327,0.5,0.5,1200
0.5684347500860641,-0.5,0.496413917783953,1,0.5,12
0.44545709707605124,-0.5,0.726952411176578,1,0.5,120
0.43349321477961855,-0.5,0.7116120046080727,1,0.5,1200
0.6067625642194265,-0.5,0.7134530668915607,5,0.5,12
0.3853947159857298,-0.5,0.9084853067183969,5,0.5,120
0.4509043221618538,-0.5,0.9860353313578059,5,0.5,1200
0.2819864786776451,-0.5,0.7326140984859296,10,0.5,12
0.40371163630660667,-0.5,0.9227674603067147,10,0.5,120
0.45726957691300446,-0.5,0.9858506287334892,10,0.5,1200
0.5155829207415136,0,0.3520684762981479,-10,0.5,12
0.5112657662784131,0,0.10366164584858785,-10,0.5,120
0.5047986516290623,0,0.014982666400641267,-10,0.5,1200
0.36868592485724955,0,0.25127967804194073,-5,0.5,12
0.4842261168559623,0,0.07975050242920127,-5,0.5,120
0.5049900935621743,0,0.021057163138984446,-5,0.5,1200
0.4341713496518174,0,0.398508823434736,-1,0.5,12
0.4635062883211094,0,0.353121209616114,-1,0.5,120
0.5142692294363636,0,0.3039529512005721,-1,0.5,1200
0.5735040419141988,0,0.3984998438129442,-0.5,0.5,12
0.504720289596579,0,0.2978709869900583,-0.5,0.5,120
0.5114159918659469,0,0.34818097061006703,-0.5,0.5,1200
0.6293383417149594,0,0.652491303279232,0,0.5,12
0.5119152834198262,0,0.4105500682929411,0,0.5,120
0.4884301420764489,0,0.45145455672291795,0,0.5,1200
0.424711837362048,0,0.4019803338735272,0.5,0.5,12
0.5545280285642699,0,0.4366970464708679,0.5,0.5,120
0.49817805014027877,0,0.6145294749219865,0.5,0.5,1200
0.3142068127700886,0,0.5445434889868287,1,0.5,12
0.5241832196125731,0,0.7422740904152835,1,0.5,120
0.5124737291619401,0,0.7234122551878456,1,0.5,1200
0.41687121753592615,0,0.7071480750414469,5,0.5,12
0.4586157592349322,0,0.9284875936062534,5,0.5,120
0.5159753059472462,0,0.9791926159103228,5,0.5,1200
0.4311623092090991,0,0.5994776555599002,10,0.5,12
0.5151909540342324,0,0.9347550183368996,10,0.5,120
0.48161347086277323,0,0.98607246417142,10,0.5,1200
0.3872242539709131,0.5,0.38273530027008373,-10,0.5,12
0.5076555368595727,0.5,0.08447723176764978,-10,0.5,120
0.5574463998750363,0.5,0.013435167374331489,-10,0.5,1200
0.4322637178187333,0.5,0.40174908046259344,-5,0.5,12
0.5864812348891548,0.5,0.07320708659984351,-5,0.5,120
0.5456618978794254,0.5,0.018242147738493975,-5,0.5,1200
0.5391701076164205,0.5,0.603655129198895,-1,0.5,12
0.5783166058667292,0.5,0.23895340537798332,-1,0.5,120
0.5998706478069867,0.5,0.2779980385656078,-1,0.5,1200
0.49673831100249827,0.5,0.586761183854175,-0.5,0.5,12
0.5601083924886943,0.5,0.3024085300505053,-0.5,0.5,120
0.587910882121541,0.5,0.42624907348748986,-0.5,0.5,1200
0.507454565636706,0.5,0.5698138372648898,0,0.5,12
0.5782909252632011,0.5,0.5188836207408736,0,0.5,120
0.5636143399191006,0.5,0.5037539165273169,0,0.5,1200
0.5112285199157317,0.5,0.62061781889809,0.5,0.5,12
0.5158292763634763,0.5,0.5599528836891063,0.5,0.5,120
0.5669794087293148,0.5,0.6380091284261551,0.5,0.5,1200
0.6176537739717498,0.5,0.5036792680073698,1,0.5,12
0.5779781945013874,0.5,0.7023059209475394,1,0.5,120
0.5994421261836969,0.5,0.6795316736712956,1,0.5,1200
0.7203307120772735,0.5,0.7133694732876742,5,0.5,12
0.46761400945523846,0.5,0.8661699784555292,5,0.5,120
0.5751653885064661,0.5,0.9764625039206327,5,0.5,1200
0.4357880455133753,0.5,0.5096986685765732,10,0.5,12
0.5623594684191975,0.5,0.9157789897631144,10,0.5,120
0.5605355914537907,0.5,0.9863184768053412,10,0.5,1200
0.504720454215174,1,0.40780728188983545,-10,0.5,12
0.629761351376129,1,0.08918623331517708,-10,0.5,120
0.6041014568701246,1,0.012344684935018009,-10,0.5,1200
0.44455189166925924,1,0.3078658667886257,-5,0.5,12
0.543556475304209,1,0.07921755981597257,-5,0.5,120
0.6199370623538817,1,0.0130198083507084,-5,0.5,1200
0.33456906788952373,1,0.3592573314240606,-1,0.5,12
0.6119337039282197,1,0.2003095139773195,-1,0.5,120
0.6524771942789019,1,0.3535998087053261,-1,0.5,1200
0.630897606085751,1,0.5284695517933766,-0.5,0.5,12
0.6008017234477442,1,0.4000590056649647,-0.5,0.5,120
0.6080273273434602,1,0.4611548859324529,-0.5,0.5,1200
0.43872561913094926,1,0.4235407092171087,0,0.5,12
0.5965178676866066,1,0.449896468038926,0,0.5,120
0.6715190881828348,1,0.5069295234775191,0,0.5,1200
0.6248506988067603,1,0.5800083386027859,0.5,0.5,12
0.6445311859307558,1,0.6474374582300686,0.5,0.5,120
0.6333002319482863,1,0.596774761737454,0.5,0.5,1200
0.5551379692919627,1,0.5437594272794264,1,0.5,12
0.6436098412635705,1,0.5883640451421517,1,0.5,120
0.6407549357719794,1,0.6854358560943957,1,0.5,1200
0.5642254345308643,1,0.6556709100436132,5,0.5,12
0.5882449346845869,1,0.8894978729068067,5,0.5,120
0.5954252390240646,1,0.9816970522619499,5,0.5,1200
0.3777477823323775,1,0.7303164702356469,10,0.5,12
0.5513670001522384,1,0.8994634766706463,10,0.5,120
0.5899925115070592,1,0.9882628815066937,10,0.5,1200
0.4826141881610664,3,0.24715748169361848,-10,0.5,12
0.6887276447512869,3,0.07558222131253285,-10,0.5,120
0.727851941168053,3,0.010201978035144043,-10,0.5,1200
0.6714219933057914,3,0.23866590184643607,-5,0.5,12
0.7310507422279418,3,0.130113864112648,-5,0.5,120
0.7259453683383464,3,0.042515580481290095,-5,0.5,1200
0.7408402713220161,3,0.46011147281339876,-1,0.5,12
0.7687387796933893,3,0.49922014538702153,-1,0.5,120
0.805059548625157,3,0.3951550366016072,-1,0.5,1200
0.7732160835067946,3,0.6531975376950655,-0.5,0.5,12
0.8228463630382473,3,0.511125558847693,-0.5,0.5,120
0.7925153592288324,3,0.4739250121816267,-0.5,0.5,1200
0.7026966019101601,3,0.31682880892726656,0,0.5,12
0.8378823220803493,3,0.4731851786964511,0,0.5,120
0.779839388191459,3,0.4910247100312773,0,0.5,1200
0.7444292306647244,3,0.6526875196498949,0.5,0.5,12
0.7511940882630537,3,0.47369009935975037,0.5,0.5,120
0.7745323310181178,3,0.4960023953243945,0.5,0.5,1200
0.6819273702273019,3,0.5449847911526489,1,0.5,12
0.7749892767940709,3,0.6579562582807472,1,0.5,120
0.7990244481660338,3,0.6244503213110636,1,0.5,1200
0.7612175173565273,3,0.7312995959809961,5,0.5,12
0.7395739738025954,3,0.9290375567928527,5,0.5,120
0.7250466985482438,3,0.9539148763575966,5,0.5,1200
0.49165719486384674,3,0.7930703126649691,10,0.5,12
0.7322372530174442,3,0.9424584400448932,10,0.5,120
0.7022969845149446,3,0.9882479134639234,10,0.5,1200
0.45220360608213095,5,0.3649361783384928,-10,0.5,12
0.714552909205821,5,0.0758766657223944,-10,0.5,120
0.7673132243394465,5,0.00927568502386698,-10,0.5,1200
0.7263659734166013,5,0.28787679856440085,-5,0.5,12
0.7891110197654011,5,0.15491686890152095,-5,0.5,120
0.7894042656352412,5,0.1967864782559235,-5,0.5,1200
0.8491055251930183,5,0.42922126222862395,-1,0.5,12
0.8543141669594783,5,0.5085438979046027,-1,0.5,120
0.8354170292748507,5,0.4572706300625163,-1,0.5,1200
0.6853888437001098,5,0.47476490063928783,-0.5,0.5,12
0.844540215236318,5,0.5308959388323007,-0.5,0.5,120
0.8350362853503803,5,0.5089141799367451,-0.5,0.5,1200
0.6846426672704303,5,0.5643955327483828,0,0.5,12
0.884821416141661,5,0.5687050932898206,0,0.5,120
0.8312411394816203,5,0.49133487758064054,0,0.5,1200
0.683860041930261,5,0.5431735679071333,0.5,0.5,12
0.8764633456864688,5,0.5752279055284865,0.5,0.5,120
0.8508874444118686,5,0.5002040887775854,0.5,0.5,1200
0.7499569041093848,5,0.30661691549934267,1,0.5,12
0.8434539133685983,5,0.4222475034289791,1,0.5,120
0.828136330662149,5,0.5229822478264897,1,0.5,1200
0.7395732628790663,5,0.6788433449999092,5,0.5,12
0.7348736251927585,5,0.7732875559150276,5,0.5,120
0.7786544339449815,5,0.8150348838028729,5,0.5,1200
0.73142847697467706,5,0.7080614289070675,10,0.5,12
0.7297052238174341,5,0.9311850744772273,10,0.5,120
0.730652741780618,5,0.9863200088451816,10,0.5,1200
